strongs,person,group,book,chapter,verse,word,case,gender,number
G4771,2nd,2nd person,Rom,15,29,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Rom,15,30,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,Rom,15,32,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Rom,15,32,ὑμῖν.,Dative,,Plural
G4771,2nd,2nd person,Rom,15,33,"ὑμῶν,",Genitive,,Plural
G4771,2nd,2nd person,Rom,16,1,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,Rom,16,2,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,Rom,16,6,ὑμᾶς.¶,Accusative,,Plural
G4771,2nd,2nd person,Rom,16,16,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Rom,16,17,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,Rom,16,17,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,Rom,16,19,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,Rom,16,19,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,Rom,16,19,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Rom,16,20,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,Rom,16,20,ὑμῶν.¶,Genitive,,Plural
G4771,2nd,2nd person,Rom,16,21,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Rom,16,22,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Rom,16,23,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Rom,16,23,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Rom,16,24,ὑμῶν.,Genitive,,Plural
G4771,2nd,2nd person,1Co,1,3,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,1,4,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,1,4,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,1,6,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,1Co,1,7,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,1,8,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,1,10,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,1Co,1,10,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,1,11,"ὑμῶν,",Genitive,,Plural
G4771,2nd,2nd person,1Co,1,11,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,1,12,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,1,13,"ὑμῶν,",Genitive,,Plural
G4771,2nd,2nd person,1Co,1,14,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,1,26,"ὑμῶν,",Genitive,,Plural
G4771,2nd,2nd person,1Co,1,30,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,2,1,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,1Co,2,1,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,2,2,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,2,3,ὑμᾶς·,Accusative,,Plural
G4771,2nd,2nd person,1Co,2,5,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,3,1,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,3,2,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,3,3,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,3,16,ὑμῖν;,Dative,,Plural
G4771,2nd,2nd person,1Co,3,17,ὑμεῖς.¶,Nominative,,Plural
G4771,2nd,2nd person,1Co,3,18,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,3,21,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,3,22,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,3,23,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,4,3,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,4,6,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,1Co,4,7,σε,Accusative,,Singular
G4771,2nd,2nd person,1Co,4,8,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,4,10,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,4,10,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,4,10,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,4,14,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,4,15,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,4,16,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,1Co,4,17,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,4,17,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,4,18,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,4,19,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,1Co,4,21,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,5,1,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,5,2,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,5,2,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,5,4,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,5,6,ὑμῶν.,Genitive,,Plural
G4771,2nd,2nd person,1Co,5,9,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,5,11,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,5,12,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,5,13,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,6,1,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,6,2,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,6,5,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,6,5,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,6,7,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,6,8,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,6,15,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,6,19,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,6,19,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,6,20,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,6,20,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,7,5,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,7,5,ὑμῶν.,Genitive,,Plural
G4771,2nd,2nd person,1Co,7,14,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,7,15,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,7,21,σοι,Dative,,Singular
G4771,2nd,2nd person,1Co,7,28,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,7,32,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,7,35,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,7,35,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,8,9,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,8,10,σὲ,Accusative,,Singular
G4771,2nd,2nd person,1Co,8,11,σῇ,2,D,Singular
G4771,2nd,2nd person,1Co,9,1,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,9,2,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,9,2,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,9,11,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,9,11,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,9,12,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,10,1,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,10,13,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,10,13,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,10,13,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,10,15,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,10,20,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,10,27,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,10,27,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,10,28,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,11,2,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,11,2,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,11,3,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,11,13,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,11,14,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,11,18,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,11,18,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,11,19,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,11,19,ὑμῖν.,Dative,,Plural
G4771,2nd,2nd person,1Co,11,20,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,11,22,ὑμῖν;,Dative,,Plural
G4771,2nd,2nd person,1Co,11,22,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,11,23,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,11,24,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,11,30,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,12,1,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,12,3,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,12,21,σου,Genitive,,Singular
G4771,2nd,2nd person,1Co,12,21,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,12,27,Ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,12,31,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,14,5,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,14,6,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,14,6,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,14,6,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,14,9,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,14,12,"ὑμεῖς,",Nominative,,Plural
G4771,2nd,2nd person,1Co,14,16,σῇ,2,D,Singular
G4771,2nd,2nd person,1Co,14,17,σὺ,Nominative,,Singular
G4771,2nd,2nd person,1Co,14,18,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,14,25,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,14,26,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,14,34,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,14,36,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,14,36,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,14,37,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,15,1,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,1Co,15,1,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,1Co,15,2,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,15,3,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,15,12,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,15,14,ὑμῶν.,Genitive,,Plural
G4771,2nd,2nd person,1Co,15,17,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,15,17,ὑμῶν·,Genitive,,Plural
G4771,2nd,2nd person,1Co,15,31,ὑμετέραν,Accusative,Feminine,Singular
G4771,2nd,2nd person,1Co,15,34,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,15,36,σὺ,Nominative,,Singular
G4771,2nd,2nd person,1Co,15,51,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,1Co,15,55,"σου,",Genitive,,Singular
G4771,2nd,2nd person,1Co,15,55,"σου,",Genitive,,Singular
G4771,2nd,2nd person,1Co,15,58,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,16,1,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,16,2,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,16,3,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,16,5,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,16,6,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,16,6,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,16,7,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,16,7,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,1Co,16,10,ὑμᾶς·,Accusative,,Plural
G4771,2nd,2nd person,1Co,16,12,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,16,14,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,1Co,16,15,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,1Co,16,16,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,1Co,16,17,ὑμέτερον,Accusative,Neuter,Singular
G4771,2nd,2nd person,1Co,16,18,ὑμῶν.,Genitive,,Plural
G4771,2nd,2nd person,1Co,16,19,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,16,19,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,16,20,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,1Co,16,23,ὑμῶν.,Genitive,,Plural
G4771,2nd,2nd person,1Co,16,24,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,1,2,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,1,6,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,1,6,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,1,8,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,1,11,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,1,12,ὑμᾶς.,Accusative,,Plural
G4771,2nd,2nd person,2Co,1,13,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,2Co,1,14,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,1,14,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,2Co,1,15,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,1,16,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,1,16,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,1,16,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,1,18,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,1,19,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,1,21,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,1,23,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,1,24,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,1,24,ὑμῶν·,Genitive,,Plural
G4771,2nd,2nd person,2Co,2,1,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,2,2,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,2,3,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,2,3,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,2,3,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,2,4,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,2,4,ὑμᾶς.¶,Accusative,,Plural
G4771,2nd,2nd person,2Co,2,5,ὑμᾶς.,Accusative,,Plural
G4771,2nd,2nd person,2Co,2,7,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,2,8,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,2,9,"ὑμῶν,",Genitive,,Plural
G4771,2nd,2nd person,2Co,2,10,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,3,1,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,3,1,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,3,2,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,2Co,4,5,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,4,12,ὑμῖν.¶,Dative,,Plural
G4771,2nd,2nd person,2Co,4,14,ὑμῖν.,Dative,,Plural
G4771,2nd,2nd person,2Co,4,15,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,5,11,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,5,12,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,2Co,5,12,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,5,13,ὑμῖν.,Dative,,Plural
G4771,2nd,2nd person,2Co,6,1,ὑμᾶς·,Accusative,,Plural
G4771,2nd,2nd person,2Co,6,2,σου,Genitive,,Singular
G4771,2nd,2nd person,2Co,6,2,σοι·,Dative,,Singular
G4771,2nd,2nd person,2Co,6,11,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,6,12,ὑμῶν·,Genitive,,Plural
G4771,2nd,2nd person,2Co,6,13,ὑμεῖς.¶,Nominative,,Plural
G4771,2nd,2nd person,2Co,6,17,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,6,18,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,6,18,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,2Co,7,4,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,7,4,ὑμῶν·,Genitive,,Plural
G4771,2nd,2nd person,2Co,7,7,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,7,7,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,7,7,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,7,7,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,7,8,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,7,8,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,7,11,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,7,11,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,7,12,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,2Co,7,12,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,7,12,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,7,13,"ὑμῶν,",Genitive,,Plural
G4771,2nd,2nd person,2Co,7,14,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,7,14,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,2Co,7,15,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,7,15,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,7,16,ὑμῖν.¶,Dative,,Plural
G4771,2nd,2nd person,2Co,8,1,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,2Co,8,6,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,8,7,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,8,8,ὑμετέρας,Genitive,Feminine,Singular
G4771,2nd,2nd person,2Co,8,9,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,8,9,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,2Co,8,10,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,8,13,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,8,14,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,8,14,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,8,16,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,8,17,ὑμᾶς.,Accusative,,Plural
G4771,2nd,2nd person,2Co,8,22,ὑμᾶς.,Accusative,,Plural
G4771,2nd,2nd person,2Co,8,23,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,8,24,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,8,24,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,9,1,ὑμῖν·,Dative,,Plural
G4771,2nd,2nd person,2Co,9,2,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,9,2,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,9,2,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,9,3,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,9,4,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,9,4,"ὑμεῖς,",Nominative,,Plural
G4771,2nd,2nd person,2Co,9,5,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,9,5,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,9,8,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,9,10,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,9,10,ὑμῶν.,Genitive,,Plural
G4771,2nd,2nd person,2Co,9,13,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,9,14,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,9,14,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,9,14,ὑμῖν.,Dative,,Plural
G4771,2nd,2nd person,2Co,10,1,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,10,1,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,2Co,10,1,ὑμᾶς·,Accusative,,Plural
G4771,2nd,2nd person,2Co,10,6,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,10,8,"ὑμῶν,",Genitive,,Plural
G4771,2nd,2nd person,2Co,10,9,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,10,13,ὑμῶν.,Genitive,,Plural
G4771,2nd,2nd person,2Co,10,14,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,10,14,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,10,15,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,10,15,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,10,16,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,11,2,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,11,2,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,11,3,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,11,6,ὑμᾶς.,Accusative,,Plural
G4771,2nd,2nd person,2Co,11,7,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,2Co,11,7,ὑμῖν;,Dative,,Plural
G4771,2nd,2nd person,2Co,11,8,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,11,9,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,11,9,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,11,11,ὑμᾶς;,Accusative,,Plural
G4771,2nd,2nd person,2Co,11,20,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,11,20,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,12,9,σοι,Dative,,Singular
G4771,2nd,2nd person,2Co,12,11,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,2Co,12,11,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,12,12,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,12,13,ὑμῶν;,Genitive,,Plural
G4771,2nd,2nd person,2Co,12,14,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,12,14,ὑμῶν·,Genitive,,Plural
G4771,2nd,2nd person,2Co,12,14,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,12,14,ὑμᾶς.,Accusative,,Plural
G4771,2nd,2nd person,2Co,12,15,"ὑμῶν,",Genitive,,Plural
G4771,2nd,2nd person,2Co,12,15,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,12,16,ὑμᾶς·,Accusative,,Plural
G4771,2nd,2nd person,2Co,12,16,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,12,17,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,12,17,ὑμᾶς;,Accusative,,Plural
G4771,2nd,2nd person,2Co,12,18,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,12,19,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,12,19,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,12,20,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,12,20,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,12,21,"ὑμᾶς,",Accusative,,Plural
G4771,2nd,2nd person,2Co,13,1,ὑμᾶς.,Accusative,,Plural
G4771,2nd,2nd person,2Co,13,3,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,13,3,ὑμῖν.,Dative,,Plural
G4771,2nd,2nd person,2Co,13,4,ὑμᾶς.¶,Accusative,,Plural
G4771,2nd,2nd person,2Co,13,5,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,2Co,13,7,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,2Co,13,7,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,2Co,13,9,ὑμεῖς,Nominative,,Plural
G4771,2nd,2nd person,2Co,13,9,ὑμῶν,Genitive,,Plural
G4771,2nd,2nd person,2Co,13,11,ὑμῶν.¶,Genitive,,Plural
G4771,2nd,2nd person,Gal,1,3,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,Gal,1,6,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Gal,1,7,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Gal,1,8,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,Gal,1,8,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,Gal,1,9,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Gal,1,11,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,Gal,1,20,"ὑμῖν,",Dative,,Plural
G4771,2nd,2nd person,Gal,2,5,ὑμᾶς.,Accusative,,Plural
G4771,2nd,2nd person,Gal,2,14,σὺ,Nominative,,Singular
G4771,2nd,2nd person,Gal,3,1,ὑμᾶς,Accusative,,Plural
G4771,2nd,2nd person,Gal,3,1,ὑμῖν,Dative,,Plural
G4771,2nd,2nd person,Gal,3,2,ὑμῶν·,Genitive,,Plural
G4771,2nd,2nd person,Gal,3,5,ὑμῖν,Dative,,Plural
